"common_name","scientific_name","coords.x1","coords.x2"
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.1174,-29.9335
"Albacore Tuna","Thunnus alalunga",17.411,-30.5597
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.604,-30.9163
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8333,-32.8167
"Albacore Tuna","Thunnus alalunga",17.8828,-31.2868
"Albacore Tuna","Thunnus alalunga",17.8828,-31.2868
"Albacore Tuna","Thunnus alalunga",17.8828,-31.2868
"Albacore Tuna","Thunnus alalunga",17.8828,-31.2868
"Albacore Tuna","Thunnus alalunga",17.8828,-31.2868
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
"Albacore Tuna","Thunnus alalunga",17.9489,-33.0161
