"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"124",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1990",NA,"Red River along right bank at River Mile 90.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281498"">http://data.gbif.org/ws/rest/occurrence/get/198281498</a>","158499",-92.34167,31.20667,TRUE
"125",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along right bank at River Mile 90.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281787"">http://data.gbif.org/ws/rest/occurrence/get/198281787</a>","186083",-92.34167,31.20667,TRUE
"126",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along right bank at River Mile 90.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281795"">http://data.gbif.org/ws/rest/occurrence/get/198281795</a>","186579",-92.34167,31.20667,TRUE
"127",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1995",NA,"Red River along right bank at River Mile 90.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281694"">http://data.gbif.org/ws/rest/occurrence/get/198281694</a>","177664",-92.31917,31.19472,TRUE
"128",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1990",NA,"Red River along left bank at River Mile 88.5.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281501"">http://data.gbif.org/ws/rest/occurrence/get/198281501</a>","158516",-92.31861,31.19528,TRUE
"129",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along left bank at River Mile 89.5.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281430"">http://data.gbif.org/ws/rest/occurrence/get/198281430</a>","152652",-92.31167,31.19361,TRUE
"130",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along left bank at River Mile 89.5.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281441"">http://data.gbif.org/ws/rest/occurrence/get/198281441</a>","153551",-92.31167,31.19361,TRUE
"131",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Lake Norfolk, Arkansas, USA","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890888"">http://data.gbif.org/ws/rest/occurrence/get/197890888</a>","IGFA 353-9171",-92.28333,36.4,TRUE
"132",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1987",NA,"Red River along left bank at River Mile 86.5.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281385"">http://data.gbif.org/ws/rest/occurrence/get/198281385</a>","149032",-92.28139,31.18194,TRUE
"133",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Norfork Lake, Mountain Home","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776815"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776815</a>","IGFA",-92.237933,36.248401,TRUE
